   1.0000000000000000E-003   28.581015665823202     
   2.0000000000000000E-003   32.122796974635051     
   3.0000000000000001E-003   35.586539429250024     
   4.0000000000000001E-003   38.934293542500015     
   5.0000000000000001E-003   42.129380619757271     
   6.0000000000000001E-003   45.136794618388244     
   7.0000000000000001E-003   47.923585681282248     
   8.0000000000000002E-003   50.459221142381104     
   9.0000000000000011E-003   52.715920048957813     
   1.0000000000000000E-002   54.668957535548103     
   1.0999999999999999E-002   56.296935714750418     
   1.2000000000000000E-002   57.582018116957968     
   1.3000000000000001E-002   58.510125110452208     
   1.4000000000000000E-002   59.071088160794133     
   1.4999999999999999E-002   59.258761239415563     
   1.6000000000000000E-002   59.071088160794147     
   1.7000000000000001E-002   58.510125110452222     
   1.8000000000000002E-002   57.582018116957997     
   1.9000000000000000E-002   56.296935714750433     
   2.0000000000000000E-002   54.668957535548117     
   2.1000000000000001E-002   52.715920048957827     
   2.1999999999999999E-002   50.459221142381111     
   2.3000000000000000E-002   47.923585681282248     
   2.4000000000000000E-002   45.136794618388237     
   2.5000000000000001E-002   42.129380619757264     
   2.6000000000000002E-002   38.934293542500015     
   2.7000000000000000E-002   35.586539429250024     
   2.8000000000000001E-002   32.122796974635051     
   2.9000000000000001E-002   28.581015665823202     
