   1.0000000000000000E-003   25.000183555844181     
   2.0000000000000000E-003   25.000365100612115     
   3.0000000000000001E-003   25.000542645261341     
   4.0000000000000001E-003   25.000714244575526     
   5.0000000000000001E-003   25.000878018476683     
   6.0000000000000001E-003   25.001032172623663     
   7.0000000000000001E-003   25.001175018071383     
   8.0000000000000002E-003   25.001304989775221     
   9.0000000000000011E-003   25.001420663738003     
   1.0000000000000000E-002   25.001520772611578     
   1.0999999999999999E-002   25.001604219582177     
   1.2000000000000000E-002   25.001670090387329     
   1.3000000000000001E-002   25.001717663332713     
   1.4000000000000000E-002   25.001746417199172     
   1.4999999999999999E-002   25.001756036953342     
   1.6000000000000000E-002   25.001746417199172     
   1.7000000000000001E-002   25.001717663332713     
   1.8000000000000002E-002   25.001670090387329     
   1.9000000000000000E-002   25.001604219582180     
   2.0000000000000000E-002   25.001520772611581     
   2.1000000000000001E-002   25.001420663738003     
   2.1999999999999999E-002   25.001304989775221     
   2.3000000000000000E-002   25.001175018071379     
   2.4000000000000000E-002   25.001032172623660     
   2.5000000000000001E-002   25.000878018476676     
   2.6000000000000002E-002   25.000714244575526     
   2.7000000000000000E-002   25.000542645261341     
   2.8000000000000001E-002   25.000365100612115     
   2.9000000000000001E-002   25.000183555844181     
