   1.0000000000000000E-003   25.004941372013967     
   2.0000000000000000E-003   25.009828605322106     
   3.0000000000000001E-003   25.014608154373558     
   4.0000000000000001E-003   25.019227653428743     
   5.0000000000000001E-003   25.023636490289313     
   6.0000000000000001E-003   25.027786360816023     
   7.0000000000000001E-003   25.031631798158966     
   8.0000000000000002E-003   25.035130670901900     
   9.0000000000000011E-003   25.038244644662868     
   1.0000000000000000E-002   25.040939602093694     
   1.0999999999999999E-002   25.043186016676827     
   1.2000000000000000E-002   25.044959276223985     
   1.3000000000000001E-002   25.046239952532510     
   1.4000000000000000E-002   25.047014014244745     
   1.4999999999999999E-002   25.047272980578605     
   1.6000000000000000E-002   25.047014014244741     
   1.7000000000000001E-002   25.046239952532503     
   1.8000000000000002E-002   25.044959276223977     
   1.9000000000000000E-002   25.043186016676813     
   2.0000000000000000E-002   25.040939602093680     
   2.1000000000000001E-002   25.038244644662846     
   2.1999999999999999E-002   25.035130670901886     
   2.3000000000000000E-002   25.031631798158955     
   2.4000000000000000E-002   25.027786360816016     
   2.5000000000000001E-002   25.023636490289313     
   2.6000000000000002E-002   25.019227653428736     
   2.7000000000000000E-002   25.014608154373555     
   2.8000000000000001E-002   25.009828605322102     
   2.9000000000000001E-002   25.004941372013967     
